filename,filesize,modified,errors,namespace,id,format,version,mime,basis,warning
systems-showcase-files/72.odt,172237,2015-01-21T01:33:38+11:00,,pronom,fmt/136,OpenDocument Text,1.0,application/vnd.oasis.opendocument.text,"extension match odt; container name content.xml with byte match at [[[40 23]] [[1351 20]]]; name META-INF/manifest.xml with byte match at 149, 60 (signature 1/2)",
systems-showcase-files/73.XLS,3542,2015-01-21T01:33:36+11:00,,pronom,fmt/56,Microsoft Excel 3.0 Worksheet (xls),3,application/vnd.ms-excel,"extension match xls; byte match at 0, 8",
systems-showcase-files/74.XLS,10531,2015-01-21T01:33:34+11:00,,pronom,fmt/57,Microsoft Excel 4.0 Worksheet (xls),4S,application/vnd.ms-excel,"extension match xls; byte match at 0, 8",
systems-showcase-files/75.XLS,24064,2015-01-21T01:33:32+11:00,,pronom,fmt/59,Microsoft Excel 5.0/95 Workbook (xls),5/95,application/vnd.ms-excel,"extension match xls; container name Book with byte match at 0, 8",
systems-showcase-files/76.xls,26112,2015-01-21T01:33:30+11:00,,pronom,fmt/59,Microsoft Excel 5.0/95 Workbook (xls),5/95,application/vnd.ms-excel,"extension match xls; container name Book with byte match at 0, 8",
systems-showcase-files/77.xls,16896,2015-01-21T01:33:28+11:00,,pronom,fmt/61,Microsoft Excel 97 Workbook (xls),8,application/vnd.ms-excel,"extension match xls; container name Workbook with byte match at 0, 8 (signature 1/2)",
systems-showcase-files/78.xls,17408,2015-01-21T01:33:26+11:00,,pronom,fmt/61,Microsoft Excel 97 Workbook (xls),8,application/vnd.ms-excel,"extension match xls; container name Workbook with byte match at 0, 8 (signature 1/2)",
systems-showcase-files/79.xls,15360,2015-01-21T01:33:24+11:00,,pronom,fmt/61,Microsoft Excel 97 Workbook (xls),8,application/vnd.ms-excel,"extension match xls; container name Workbook with byte match at 0, 8 (signature 1/2)",
systems-showcase-files/8.bmp,4264314,2015-01-21T01:33:22+11:00,,pronom,fmt/116,Windows Bitmap,3.0,image/bmp,"extension match bmp; byte match at 0, 34",
systems-showcase-files/80.XLS,118784,2015-01-21T01:33:16+11:00,,pronom,fmt/61,Microsoft Excel 97 Workbook (xls),8,application/vnd.ms-excel,"extension match xls; container name Workbook with byte match at 0, 8 (signature 1/2)",
systems-showcase-files/81.xlsx,58699,2015-01-21T01:33:14+11:00,,pronom,fmt/214,Microsoft Excel for Windows,2007 onwards,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,"extension match xlsx; container name [Content_Types].xml with byte match at 948, 88 (signature 1/3)",
systems-showcase-files/82.xlsx,61185,2015-01-21T01:33:14+11:00,,pronom,fmt/214,Microsoft Excel for Windows,2007 onwards,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,"extension match xlsx; container name [Content_Types].xml with byte match at 441, 88 (signature 1/3)",
systems-showcase-files/83.ods,15289,2015-01-21T01:33:10+11:00,,pronom,fmt/137,OpenDocument Spreadsheet,1.0,application/vnd.oasis.opendocument.spreadsheet,"extension match ods; container name content.xml with byte match at [[[40 23]] [[1351 20]]]; name META-INF/manifest.xml with byte match at 149, 67 (signature 1/2)",
systems-showcase-files/84.ods,15519,2015-01-21T01:33:08+11:00,,pronom,fmt/294,OpenDocument Spreadsheet,1.1,application/vnd.oasis.opendocument.spreadsheet,"extension match ods; container name content.xml with byte match at 40, 23; name META-INF/manifest.xml with byte match at 149, 67",
systems-showcase-files/85.ods,60121,2015-01-21T01:33:06+11:00,,pronom,fmt/295,OpenDocument Spreadsheet,1.2,application/vnd.oasis.opendocument.spreadsheet,"extension match ods; container name content.xml with byte match at [[[40 23]] [[2094 20]]]; name META-INF/manifest.xml with byte match at 218, 67",
systems-showcase-files/85x11.PDD,427323,2015-01-21T01:33:04+11:00,,pronom,x-fmt/92,Adobe Photoshop,,image/vnd.adobe.photoshop,"byte match at 0, 13",extension mismatch
systems-showcase-files/9.bmp,4264314,2015-01-21T01:33:02+11:00,,pronom,fmt/116,Windows Bitmap,3.0,image/bmp,"extension match bmp; byte match at 0, 34",
systems-showcase-files/911.CDR,9094,2015-01-21T01:32:56+11:00,,pronom,x-fmt/379,CorelDraw Drawing,3.0,,"extension match cdr; byte match at 0, 16",
systems-showcase-files/93SALES.XLS,79360,2015-01-21T01:32:54+11:00,,pronom,fmt/59,Microsoft Excel 5.0/95 Workbook (xls),5/95,application/vnd.ms-excel,"extension match xls; container name Book with byte match at 0, 8",
systems-showcase-files/A day at the Zoo.SHW,803921,2015-01-21T01:32:52+11:00,,pronom,fmt/111,OLE2 Compound Document Format,,,"byte match at 0, 30",
systems-showcase-files/A6.ppm,196738,2015-01-21T01:32:50+11:00,,pronom,UNKNOWN,,,,,"no match; possibilities based on extension are x-fmt/178, fmt/408"
systems-showcase-files/AAC.aac,1505129,2015-01-21T01:32:48+11:00,,pronom,UNKNOWN,,,,,no match
systems-showcase-files/ACCLINK.XLA,121344,2015-01-21T01:32:44+11:00,,pronom,fmt/59,Microsoft Excel 5.0/95 Workbook (xls),5/95,application/vnd.ms-excel,"container name Book with byte match at 0, 8",extension mismatch
systems-showcase-files/ACCOUNTS.XLS,53248,2015-01-21T01:32:44+11:00,,pronom,fmt/59,Microsoft Excel 5.0/95 Workbook (xls),5/95,application/vnd.ms-excel,"extension match xls; container name Book with byte match at 0, 8",
systems-showcase-files/ACREAD80.WRI,72704,2015-01-21T01:32:40+11:00,,pronom,x-fmt/12,Write for Windows Document,3.0,,"extension match wri; byte match at 0, 98",
systems-showcase-files/ACWZDAT.MDT,8232960,2015-01-21T01:32:40+11:00,,pronom,x-fmt/241,Microsoft Access Database,2002,,byte match at [[[0 24]] [[69188 139]]],extension mismatch
systems-showcase-files/ACWZLIB.MDE,1662976,2015-01-21T01:32:30+11:00,,pronom,x-fmt/241,Microsoft Access Database,2002,,byte match at [[[0 24]] [[1654332 325]]],extension mismatch
systems-showcase-files/ACWZMAIN.MDE,5345280,2015-01-21T01:32:26+11:00,,pronom,x-fmt/241,Microsoft Access Database,2002,,byte match at [[[0 24]] [[5320280 325]]],extension mismatch
systems-showcase-files/ACWZUSR.MDT,2314240,2015-01-21T01:32:20+11:00,,pronom,x-fmt/241,Microsoft Access Database,2002,,byte match at [[[0 24]] [[2255768 267]]],extension mismatch
systems-showcase-files/ADDINFNS.XLA,9589,2015-01-21T01:32:16+11:00,,pronom,fmt/556,Microsoft Excel Macro,3.0,application/vnd.ms-excel,"byte match at 0, 8",extension mismatch
systems-showcase-files/ADDINMGR.XLA,28171,2015-01-21T01:32:14+11:00,,pronom,fmt/556,Microsoft Excel Macro,3.0,application/vnd.ms-excel,"byte match at 0, 8",extension mismatch
systems-showcase-files/ADDR.DBF,630,2015-01-21T01:32:10+11:00,,pronom,x-fmt/9,dBASE Database,III,,"extension match dbf; byte match at 0, 44",
systems-showcase-files/ADJLNEND.TXT,4096,2015-01-21T01:32:08+11:00,,pronom,UNKNOWN,,,,,no match; possibilities based on extension are x-fmt/111
systems-showcase-files/AFTER.DOC,6144,2015-01-21T01:32:06+11:00,,pronom,fmt/37,Microsoft Word for Windows Document,1.0,application/msword,"extension match doc; byte match at 0, 22",
systems-showcase-files/AI 11 - FreeHandMX.AI,44700,2015-01-21T01:32:04+11:00,,pronom,x-fmt/20,Adobe Illustrator,1.0 / 1.1,application/postscript,"extension match ai; byte match at 0, 212 (signature 2/2)",
systems-showcase-files/AI 3 N 4 - FreeHandMX.AI,393201,2015-01-21T01:32:00+11:00,,pronom,fmt/418,Adobe Illustrator,3.0 / 3.2,,"extension match ai; byte match at 0, 408 (signature 3/4)",
systems-showcase-files/AI 5 - FreeHandMX.AI,392928,2015-01-21T01:31:58+11:00,,pronom,fmt/420,Adobe Illustrator,5.0 / 5.5,,"extension match ai; byte match at 0, 615",
systems-showcase-files/AI 7 - FreeHandMX.AI,394576,2015-01-21T01:31:56+11:00,,pronom,fmt/423,Adobe Illustrator,7.0,,"extension match ai; byte match at 0, 716",
systems-showcase-files/AI 88 - FreeHandMX.AI,400077,2015-01-21T01:31:54+11:00,,pronom,x-fmt/406,PostScript,2.0,application/postscript,"byte match at 0, 14",extension mismatch
systems-showcase-files/AI template PSCS4.ait,102327,2015-01-21T01:31:52+11:00,,pronom,fmt/19,Acrobat PDF 1.5 - Portable Document Format,1.5,application/pdf,byte match at [[[0 8]] [[102321 5]]],extension mismatch
systems-showcase-files/AI10.ai,72258526,2015-01-21T01:31:50+11:00,,pronom,fmt/18,Acrobat PDF 1.4 - Portable Document Format,1.4,application/pdf,byte match at [[[0 8]] [[72258519 5]]],extension mismatch
systems-showcase-files/AI3.ai,3718556,2015-01-21T01:30:26+11:00,,pronom,x-fmt/408,PostScript,3.0,application/postscript,"byte match at 0, 14",extension mismatch
systems-showcase-files/AI3jap.ai,3734180,2015-01-21T01:30:20+11:00,,pronom,x-fmt/408,PostScript,3.0,application/postscript,"byte match at 0, 14",extension mismatch
systems-showcase-files/AI8.ai,133242331,2015-01-21T01:30:12+11:00,,pronom,x-fmt/408,PostScript,3.0,application/postscript,"byte match at 0, 14",extension mismatch
systems-showcase-files/AI9.ai,4355713,2015-01-21T01:27:46+11:00,,pronom,fmt/18,Acrobat PDF 1.4 - Portable Document Format,1.4,application/pdf,byte match at [[[0 8]] [[4355706 5]]],extension mismatch
systems-showcase-files/AICS.ai,73193428,2015-01-21T01:27:42+11:00,,pronom,fmt/18,Acrobat PDF 1.4 - Portable Document Format,1.4,application/pdf,byte match at [[[0 8]] [[73193421 5]]],extension mismatch
systems-showcase-files/AICS2.ai,72749193,2015-01-21T01:26:30+11:00,,pronom,fmt/18,Acrobat PDF 1.4 - Portable Document Format,1.4,application/pdf,byte match at [[[0 8]] [[72749186 5]]],extension mismatch
systems-showcase-files/AICS3.ai,72750093,2015-01-21T01:25:42+11:00,,pronom,fmt/19,Acrobat PDF 1.5 - Portable Document Format,1.5,application/pdf,byte match at [[[0 8]] [[72750086 5]]],extension mismatch
systems-showcase-files/AICS4.ai,72613856,2015-01-21T01:25:08+11:00,,pronom,fmt/19,Acrobat PDF 1.5 - Portable Document Format,1.5,application/pdf,byte match at [[[0 8]] [[72613849 5]]],extension mismatch
systems-showcase-files/AICS5.ai,912249,2015-01-21T01:24:36+11:00,,pronom,fmt/19,Acrobat PDF 1.5 - Portable Document Format,1.5,application/pdf,byte match at [[[0 8]] [[912242 5]]],extension mismatch
systems-showcase-files/AICS6.ai,912296,2015-01-21T01:24:34+11:00,,pronom,fmt/19,Acrobat PDF 1.5 - Portable Document Format,1.5,application/pdf,byte match at [[[0 8]] [[912289 5]]],extension mismatch
systems-showcase-files/AIRPLANE.DWG,32219,2015-01-21T01:24:30+11:00,,pronom,fmt/31,AutoCAD Drawing,R10,image/vnd.dwg,"extension match dwg; byte match at 0, 6",
systems-showcase-files/AIRPLANE.MET,28032,2015-01-21T01:24:28+11:00,,pronom,UNKNOWN,,,,,"no match; possibilities based on extension are x-fmt/67, x-fmt/350"
systems-showcase-files/AIRPORT.XV,263168,2015-01-21T01:24:26+11:00,,pronom,UNKNOWN,,,,,no match
systems-showcase-files/ALDEMO.WPS,90624,2015-01-21T01:24:24+11:00,,pronom,fmt/233,Microsoft Works Word Processor 3-4 for Windows,,,"extension match wps; container name CompObj with byte match at 29, 19",
systems-showcase-files/ALIGN.DOC,16384,2015-01-21T01:24:20+11:00,,pronom,fmt/39,Microsoft Word Document,6.0/95,application/msword,"extension match doc; container name CompObj with byte match at 74, 20; name WordDocument with name only",
systems-showcase-files/ALLPRIMS.CGM,33591,2015-01-21T01:24:16+11:00,,pronom,x-fmt/142,Computer Graphics Metafile ASCII,1,image/cgm,extension match cgm; byte match at [[[0 5]] [[77 11]] [[32108 6]]] (signature 1/4),
systems-showcase-files/ALLPRIMS.SUM,5420,2015-01-21T01:24:14+11:00,,pronom,x-fmt/111,Plain Text File,,text/plain,text match ASCII,match on text only; extension mismatch
systems-showcase-files/ALPS.TGA,310427,2015-01-21T01:24:10+11:00,,pronom,fmt/402,Truevision TGA Bitmap,2.0,,"extension match tga; byte match at 310409, 18",
systems-showcase-files/ALTSTART.XLA,3957,2015-01-21T01:24:08+11:00,,pronom,fmt/556,Microsoft Excel Macro,3.0,application/vnd.ms-excel,"byte match at 0, 8",extension mismatch
systems-showcase-files/AMHAPPY.WMF,1718,2015-01-21T01:24:06+11:00,,pronom,x-fmt/119,Windows Metafile Image,,image/wmf,"extension match wmf; byte match at 0, 26 (signature 1/2)",
systems-showcase-files/AMORTIZE.XLS,11559,2015-01-21T01:24:04+11:00,,pronom,fmt/56,Microsoft Excel 3.0 Worksheet (xls),3,application/vnd.ms-excel,"extension match xls; byte match at 0, 8",
systems-showcase-files/AN2.PGL,31250,2015-01-21T01:24:02+11:00,,pronom,UNKNOWN,,,,,no match
systems-showcase-files/ANALYS32.XLL,186944,2015-01-21T01:24:00+11:00,,pronom,fmt/899,Windows Portable Executable,32 bit,application/octet-stream,byte match at [[[0 2]] [[264 94]]],extension mismatch
systems-showcase-files/ANALYSF.XLA,112128,2015-01-21T01:23:58+11:00,,pronom,fmt/59,Microsoft Excel 5.0/95 Workbook (xls),5/95,application/vnd.ms-excel,"container name Book with byte match at 0, 8",extension mismatch
systems-showcase-files/ANALYSIS.XLA,45056,2015-01-21T01:23:56+11:00,,pronom,fmt/59,Microsoft Excel 5.0/95 Workbook (xls),5/95,application/vnd.ms-excel,"container name Book with byte match at 0, 8",extension mismatch
systems-showcase-files/ANALYSIS.XLL,413532,2015-01-21T01:23:56+11:00,,pronom,x-fmt/410,Windows New Executable,,,byte match at [[[0 2]] [[128 2]]],extension mismatch
systems-showcase-files/ANALYSIS.XLS,28160,2015-01-21T01:23:52+11:00,,pronom,fmt/59,Microsoft Excel 5.0/95 Workbook (xls),5/95,application/vnd.ms-excel,"extension match xls; container name Book with byte match at 0, 8",
systems-showcase-files/ANTATION.DOC,3231,2015-01-21T01:23:50+11:00,,pronom,fmt/38,Microsoft Word for Windows Document,2.0,application/msword,"extension match doc; byte match at 0, 22",
systems-showcase-files/APERTURE.XLS,2666,2015-01-21T01:23:48+11:00,,pronom,fmt/56,Microsoft Excel 3.0 Worksheet (xls),3,application/vnd.ms-excel,"extension match xls; byte match at 0, 8",
systems-showcase-files/APERTURE.XLW,7610,2015-01-21T01:23:46+11:00,,pronom,fmt/58,Microsoft Excel 4.0 Workbook (xls),4W,application/vnd.ms-excel,"extension match xlw; byte match at 0, 8",
systems-showcase-files/APPLE.CGM,64160,2015-01-21T01:23:44+11:00,,pronom,fmt/303,Computer Graphics Metafile (Binary),1,image/cgm; version=1,extension match cgm; byte match at [[[0 2]] [[4 4]] [[64140 2]]],
systems-showcase-files/APPLE.PCX,126319,2015-01-21T01:23:42+11:00,,pronom,fmt/90,PCX,5,image/vnd.zbrush.pcx,"extension match pcx; byte match at 0, 128",
systems-showcase-files/AQUA-OS2.BMP,153674,2015-01-21T01:23:40+11:00,,pronom,fmt/115,Windows Bitmap,2.0,image/bmp,"extension match bmp; byte match at 0, 26",
systems-showcase-files/AQUA.TIF,68747,2015-01-21T01:23:38+11:00,,pronom,fmt/353,Tagged Image File Format,,image/tiff,"extension match tif; byte match at 0, 4 (signature 1/2)",
systems-showcase-files/AQUARIUM.MIF,450171,2015-01-21T01:23:36+11:00,,pronom,fmt/930,Magick Image File Format,,,"extension match mif; byte match at 52, 71",
systems-showcase-files/ARROW-22.WPG,116,2015-01-21T01:23:32+11:00,,pronom,x-fmt/395,WordPerfect Graphics Metafile,1.0,,"extension match wpg; byte match at 0, 16",
systems-showcase-files/ARR_RING.ZBR,8811,2015-01-21T01:23:26+11:00,,pronom,UNKNOWN,,,,,no match
systems-showcase-files/ART.XLS,19968,2015-01-21T01:23:24+11:00,,pronom,fmt/59,Microsoft Excel 5.0/95 Workbook (xls),5/95,application/vnd.ms-excel,"extension match xls; container name Book with byte match at 0, 8",
systems-showcase-files/ASCII.DOC,2048,2015-01-21T01:23:20+11:00,,pronom,UNKNOWN,,,,,"no match; possibilities based on extension are x-fmt/42, x-fmt/43, x-fmt/44, x-fmt/131, x-fmt/273, x-fmt/274, x-fmt/275, x-fmt/276, x-fmt/329, fmt/39, fmt/40, fmt/37, fmt/38, fmt/473, fmt/609, fmt/754, fmt/892"
systems-showcase-files/ASCII.WS6,2688,2015-01-21T01:23:18+11:00,,pronom,x-fmt/237,WordStar for MS-DOS Document,6.0,,"extension match ws6; byte match at 0, 128",
systems-showcase-files/ASHADE.DWG,5093,2015-01-21T01:23:16+11:00,,pronom,fmt/30,AutoCAD Drawing,R9,image/vnd.dwg,"extension match dwg; byte match at 0, 6",
systems-showcase-files/ASPDEBUG.WMF,37024,2015-01-21T01:23:14+11:00,,pronom,x-fmt/119,Windows Metafile Image,,image/wmf,"extension match wmf; byte match at 0, 6 (signature 2/2)",
systems-showcase-files/ATOMENGY.WMF,28780,2015-01-21T01:23:12+11:00,,pronom,x-fmt/119,Windows Metafile Image,,image/wmf,"extension match wmf; byte match at 0, 26 (signature 1/2)",
systems-showcase-files/ATPVBAEN.XLA,376832,2015-01-21T01:23:10+11:00,,pronom,fmt/61,Microsoft Excel 97 Workbook (xls),8,application/vnd.ms-excel,"container name Workbook with byte match at 0, 8 (signature 1/2)",extension mismatch
systems-showcase-files/ATTFILES.DB,3294,2015-01-21T01:23:08+11:00,,pronom,UNKNOWN,,,,,"no match; possibilities based on extension are x-fmt/147, fmt/350, fmt/351, fmt/352, fmt/682, fmt/729"
systems-showcase-files/AUDIT.XLA,57727,2015-01-21T01:23:06+11:00,,pronom,fmt/556,Microsoft Excel Macro,3.0,application/vnd.ms-excel,"byte match at 0, 8",extension mismatch
systems-showcase-files/AUTOREG.XLS,3149,2015-01-21T01:21:08+11:00,,pronom,fmt/56,Microsoft Excel 3.0 Worksheet (xls),3,application/vnd.ms-excel,"extension match xls; byte match at 0, 8",
systems-showcase-files/AUTOSAVE.XLA,14140,2015-01-21T01:21:06+11:00,,pronom,fmt/556,Microsoft Excel Macro,3.0,application/vnd.ms-excel,"byte match at 0, 8",extension mismatch
systems-showcase-files/AUTUMN.XLS,2163,2015-01-21T01:21:02+11:00,,pronom,fmt/57,Microsoft Excel 4.0 Worksheet (xls),4S,application/vnd.ms-excel,"extension match xls; byte match at 0, 8",
systems-showcase-files/A_BITMAP.GIF,4858,2015-01-21T01:20:52+11:00,,pronom,fmt/3,Graphics Interchange Format,87a,image/gif,extension match gif; byte match at [[[0 6]] [[4857 1]]],
systems-showcase-files/Alias PIX - PSCS4.pix,2110394,2015-01-21T01:24:22+11:00,,pronom,x-fmt/171,Inset Systems Bitmap,,,extension match pix,match on extension only
systems-showcase-files/All Font Sizes.wpd,4101,2015-01-21T01:24:18+11:00,,pronom,x-fmt/44,WordPerfect for MS-DOS/Windows Document,6.0,application/vnd.wordperfect,"extension match wpd; byte match at 0, 12",
systems-showcase-files/AutoCAD Drawing 2000- ILLCS6.dwg,7275,2015-01-21T01:22:32+11:00,,pronom,fmt/35,AutoCAD Drawing,2000-2002,image/vnd.dwg,"extension match dwg; byte match at 0, 6",
systems-showcase-files/AutoCAD Drawing 2000- ILLCS6.dxf,26823,2015-01-21T01:22:30+11:00,,pronom,fmt/78,Drawing Interchange File Format (ASCII),2000-2002,image/vnd.dxf,extension match dxf; byte match at [[[2 25]] [[29 26]] [[6331 11]] [[26815 8]]] (signature 1/2),
systems-showcase-files/AutoCAD Drawing 2000- ILLCS6_1.png,10903689,2015-01-21T01:22:28+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[10903677 12]]],
systems-showcase-files/AutoCAD Drawing 2004- ILLCS6.dwg,6252,2015-01-21T01:22:22+11:00,,pronom,fmt/36,AutoCAD Drawing,2004-2005,image/vnd.dwg,"extension match dwg; byte match at 0, 6",
