"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"86","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PS3%20Bitmap%20mode%20%20bmp%20os2.bmp","/home/richard/local/bench/ipres/systems-showcase-files/PS3 Bitmap mode  bmp os2.bmp","PS3 Bitmap mode  bmp os2.bmp","Signature","Done","23072","File","bmp","2015-01-21T02:55:08","false",,"1","fmt/115","image/bmp","Windows Bitmap","2.0"
"87","2","file:/home/richard/local/bench/ipres/systems-showcase-files/SOLVSAMP.XLS","/home/richard/local/bench/ipres/systems-showcase-files/SOLVSAMP.XLS","SOLVSAMP.XLS","Container","Done","159232","File","xls","2015-01-21T02:38:26","false",,"1","fmt/61","application/vnd.ms-excel","Microsoft Excel 97 Workbook (xls)","8"
"88","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_admin_0_countries.shx","/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_admin_0_countries.shx","ne_110m_admin_0_countries.shx","Signature","Done","1516","File","shx","2015-01-21T03:04:26","false",,"1","fmt/277","","ESRI Arc/View Shapefile Index",""
"89","2","file:/home/richard/local/bench/ipres/systems-showcase-files/Multiple%20Stock%20Quotes%20by%20PC%20Quote,%20Inc.iqy","/home/richard/local/bench/ipres/systems-showcase-files/Multiple Stock Quotes by PC Quote, Inc.iqy","Multiple Stock Quotes by PC Quote, Inc.iqy","Extension","Done","123","File","iqy","2015-01-21T03:12:26","false",,"1","x-fmt/58","","Microsoft Excel Web Query",""
"90","2","file:/home/richard/local/bench/ipres/systems-showcase-files/VENUS.IFF","/home/richard/local/bench/ipres/systems-showcase-files/VENUS.IFF","VENUS.IFF","Signature","Done","26978","File","iff","2015-01-21T02:30:24","false",,"1","fmt/338","","Interchange File Format Interleaved Bitmap",""
"91","2","file:/home/richard/local/bench/ipres/systems-showcase-files/S33N3P04.PNG","/home/richard/local/bench/ipres/systems-showcase-files/S33N3P04.PNG","S33N3P04.PNG","Signature","Done","329","File","png","2015-01-21T02:45:00","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"92","2","file:/home/richard/local/bench/ipres/systems-showcase-files/BIRD.WMF","/home/richard/local/bench/ipres/systems-showcase-files/BIRD.WMF","BIRD.WMF","Signature","Done","2014","File","wmf","2015-01-21T01:18:20","false",,"1","x-fmt/119","image/wmf","Windows Metafile Image",""
"93","2","file:/home/richard/local/bench/ipres/systems-showcase-files/SERIFE.FON","/home/richard/local/bench/ipres/systems-showcase-files/SERIFE.FON","SERIFE.FON","Signature","Done","57936","File","fon","2015-01-21T02:42:58","true",,"1","x-fmt/410","","Windows New Executable",""
"94","2","file:/home/richard/local/bench/ipres/systems-showcase-files/TBBN3P08.PNG","/home/richard/local/bench/ipres/systems-showcase-files/TBBN3P08.PNG","TBBN3P08.PNG","Signature","Done","1128","File","png","2015-01-21T02:35:00","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"95","2","file:/home/richard/local/bench/ipres/systems-showcase-files/FROMWPG.CDR","/home/richard/local/bench/ipres/systems-showcase-files/FROMWPG.CDR","FROMWPG.CDR","Signature","Done","6781","File","cdr","2015-01-21T00:54:48","false",,"1","fmt/466","","CorelDraw Drawing","2.0"
"96","2","file:/home/richard/local/bench/ipres/systems-showcase-files/XLBASICS.CBT","/home/richard/local/bench/ipres/systems-showcase-files/XLBASICS.CBT","XLBASICS.CBT",,"Done","158226","File","cbt","2015-01-21T02:23:40","false",,"0",,"","",""
"97","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_lakes.VERSION.txt","/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_lakes.VERSION.txt","ne_110m_lakes.VERSION.txt","Extension","Done","5","File","txt","2015-01-21T03:03:08","false",,"1","x-fmt/111","text/plain","Plain Text File",""
"98","2","file:/home/richard/local/bench/ipres/systems-showcase-files/GMARBLES.GIF","/home/richard/local/bench/ipres/systems-showcase-files/GMARBLES.GIF","GMARBLES.GIF","Signature","Done","1106266","File","gif","2015-01-21T00:52:52","false",,"1","fmt/3","image/gif","Graphics Interchange Format","87a"
"99","2","file:/home/richard/local/bench/ipres/systems-showcase-files/G4S.TIF","/home/richard/local/bench/ipres/systems-showcase-files/G4S.TIF","G4S.TIF","Signature","Done","57970","File","tif","2015-01-21T00:53:34","false",,"1","fmt/353","image/tiff","Tagged Image File Format",""
"100","2","file:/home/richard/local/bench/ipres/systems-showcase-files/AutoCAD%20draw%20R13%20jpeg%20-%20ILLCS4_1.jpg","/home/richard/local/bench/ipres/systems-showcase-files/AutoCAD draw R13 jpeg - ILLCS4_1.jpg","AutoCAD draw R13 jpeg - ILLCS4_1.jpg","Signature","Done","64208","File","jpg","2015-01-21T01:22:46","false",,"1","fmt/44","image/jpeg","JPEG File Interchange Format","1.02"
"101","2","file:/home/richard/local/bench/ipres/systems-showcase-files/S32N3P04.PNG","/home/richard/local/bench/ipres/systems-showcase-files/S32N3P04.PNG","S32N3P04.PNG","Signature","Done","263","File","png","2015-01-21T02:45:28","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"102","2","file:/home/richard/local/bench/ipres/systems-showcase-files/23.bmp","/home/richard/local/bench/ipres/systems-showcase-files/23.bmp","23.bmp",,"Done","2842962","File","bmp","2015-01-21T02:15:40","false",,"0",,"","",""
"103","2","file:/home/richard/local/bench/ipres/systems-showcase-files/TBWN1G16.PNG","/home/richard/local/bench/ipres/systems-showcase-files/TBWN1G16.PNG","TBWN1G16.PNG","Signature","Done","1146","File","png","2015-01-21T02:34:50","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"104","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_admin_0_pacific_groupings.shp","/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_admin_0_pacific_groupings.shp","ne_110m_admin_0_pacific_groupings.shp","Signature","Done","21252","File","shp","2015-01-21T03:04:20","false",,"1","x-fmt/235","","ESRI Arc/View ShapeFile",""
"105","2","file:/home/richard/local/bench/ipres/systems-showcase-files/BMP%20W%2024b%20-%20PSCS4.bmp","/home/richard/local/bench/ipres/systems-showcase-files/BMP W 24b - PSCS4.bmp","BMP W 24b - PSCS4.bmp","Signature","Done","2359352","File","bmp","2015-01-21T01:15:22","false",,"1","fmt/116","image/bmp","Windows Bitmap","3.0"
"106","2","file:/home/richard/local/bench/ipres/systems-showcase-files/SPRINT.SPT","/home/richard/local/bench/ipres/systems-showcase-files/SPRINT.SPT","SPRINT.SPT",,"Done","19564","File","spt","2015-01-21T02:38:10","false",,"0",,"","",""
"107","2","file:/home/richard/local/bench/ipres/systems-showcase-files/85x11.PDD","/home/richard/local/bench/ipres/systems-showcase-files/85x11.PDD","85x11.PDD","Signature","Done","427323","File","pdd","2015-01-21T01:33:04","true",,"1","x-fmt/92","image/vnd.adobe.photoshop","Adobe Photoshop",""
"108","2","file:/home/richard/local/bench/ipres/systems-showcase-files/20140904211519868.warc","/home/richard/local/bench/ipres/systems-showcase-files/20140904211519868.warc","20140904211519868.warc","Signature","Done","13927232","Container","warc","2015-01-21T02:16:30","false",,"1","fmt/289","","WARC",""
"109","2","file:/home/richard/local/bench/ipres/systems-showcase-files/SWMACRO.XLW","/home/richard/local/bench/ipres/systems-showcase-files/SWMACRO.XLW","SWMACRO.XLW","Extension","Done","328","File","xlw","2015-01-21T02:36:42","false",,"2","fmt/59","application/vnd.ms-excel","Microsoft Excel 5.0/95 Workbook (xls)","5/95"
"109","2","file:/home/richard/local/bench/ipres/systems-showcase-files/SWMACRO.XLW","/home/richard/local/bench/ipres/systems-showcase-files/SWMACRO.XLW","SWMACRO.XLW","Extension","Done","328","File","xlw","2015-01-21T02:36:42","false",,"2","x-fmt/128","","Microsoft Excel Workspace",""
"110","2","file:/home/richard/local/bench/ipres/systems-showcase-files/FReeHand7%202.FH7","/home/richard/local/bench/ipres/systems-showcase-files/FReeHand7 2.FH7","FReeHand7 2.FH7","Signature","Done","7625","File","fh7","2015-01-21T00:55:00","false",,"1","fmt/544","","Macromedia FreeHand","7"
"111","2","file:/home/richard/local/bench/ipres/systems-showcase-files/psCS2.psd","/home/richard/local/bench/ipres/systems-showcase-files/psCS2.psd","psCS2.psd","Signature","Done","20982969","File","psd","2015-01-21T02:52:12","false",,"1","x-fmt/92","image/vnd.adobe.photoshop","Adobe Photoshop",""
"112","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ORDERS.WKS","/home/richard/local/bench/ipres/systems-showcase-files/ORDERS.WKS","ORDERS.WKS","Signature","Done","854","File","wks","2015-01-21T03:02:22","false",,"1","x-fmt/117","application/vnd.lotus-1-2-3, application/x-123","Lotus 1-2-3 Worksheet","1.0"
"113","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PSCS6DCS1BINARYpreview.C","/home/richard/local/bench/ipres/systems-showcase-files/PSCS6DCS1BINARYpreview.C","PSCS6DCS1BINARYpreview.C","Signature","Done","156514","File","c","2015-01-21T02:49:48","true",,"1","fmt/124","application/postscript","Encapsulated PostScript File Format","3"
"114","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PAPERTIT.CLX","/home/richard/local/bench/ipres/systems-showcase-files/PAPERTIT.CLX","PAPERTIT.CLX","Signature","Done","3073","File","clx","2015-01-21T03:00:48","true",,"1","x-fmt/64","application/msword","Microsoft Word for Macintosh Document","4.0"
"115","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PILLAR2.TGA","/home/richard/local/bench/ipres/systems-showcase-files/PILLAR2.TGA","PILLAR2.TGA","Signature","Done","657393","File","tga","2015-01-21T02:57:24","false",,"1","x-fmt/367","","Truevision TGA Bitmap","1.0"
"116","2","file:/home/richard/local/bench/ipres/systems-showcase-files/APERTURE.XLS","/home/richard/local/bench/ipres/systems-showcase-files/APERTURE.XLS","APERTURE.XLS","Signature","Done","2666","File","xls","2015-01-21T01:23:48","false",,"1","fmt/56","application/vnd.ms-excel","Microsoft Excel 3.0 Worksheet (xls)","3"
"117","2","file:/home/richard/local/bench/ipres/systems-showcase-files/FLAG_T24.TGA","/home/richard/local/bench/ipres/systems-showcase-files/FLAG_T24.TGA","FLAG_T24.TGA","Signature","Done","46146","File","tga","2015-01-21T00:56:58","false",,"1","x-fmt/367","","Truevision TGA Bitmap","1.0"
"118","2","file:/home/richard/local/bench/ipres/systems-showcase-files/AutoCAD%20IntF%20R13%20PNG%20-%20ILLCS4.dxf","/home/richard/local/bench/ipres/systems-showcase-files/AutoCAD IntF R13 PNG - ILLCS4.dxf","AutoCAD IntF R13 PNG - ILLCS4.dxf","Signature","Done","22759","File","dxf","2015-01-21T01:21:32","false",,"1","fmt/76","image/vnd.dxf","Drawing Interchange File Format (ASCII)","R13"
"119","2","file:/home/richard/local/bench/ipres/systems-showcase-files/35FLOPPY.XPM","/home/richard/local/bench/ipres/systems-showcase-files/35FLOPPY.XPM","35FLOPPY.XPM","Signature","Done","1493","File","xpm","2015-01-21T01:37:04","false",,"1","x-fmt/208","image/x-xpixmap","X-Windows Pixmap Image","X10"
"120","2","file:/home/richard/local/bench/ipres/systems-showcase-files/SAMPLE.CMU","/home/richard/local/bench/ipres/systems-showcase-files/SAMPLE.CMU","SAMPLE.CMU",,"Done","15233","File","cmu","2015-01-21T02:43:50","false",,"0",,"","",""
"121","2","file:/home/richard/local/bench/ipres/systems-showcase-files/CHARS.WKS","/home/richard/local/bench/ipres/systems-showcase-files/CHARS.WKS","CHARS.WKS","Signature","Done","6365","File","wks","2015-01-21T01:09:48","false",,"1","fmt/166","","Microsoft Works Spreadsheet","1-5"
"122","2","file:/home/richard/local/bench/ipres/systems-showcase-files/RANDOM.XLM","/home/richard/local/bench/ipres/systems-showcase-files/RANDOM.XLM","RANDOM.XLM","Signature","Done","4065","File","xlm","2015-01-21T02:48:44","false",,"1","fmt/556","application/vnd.ms-excel","Microsoft Excel Macro","3.0"
"123","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PS2-a.PSD","/home/richard/local/bench/ipres/systems-showcase-files/PS2-a.PSD","PS2-a.PSD",,"Done","193752","File","psd","2015-01-21T02:55:58","false",,"0",,"","",""
"124","2","file:/home/richard/local/bench/ipres/systems-showcase-files/W1_WP41_2.wpm","/home/richard/local/bench/ipres/systems-showcase-files/W1_WP41_2.wpm","W1_WP41_2.wpm","Extension","Done","687","File","wpm","2015-01-21T02:29:28","false",,"1","x-fmt/204","","Microsoft Word for Windows Macro",""
"125","2","file:/home/richard/local/bench/ipres/systems-showcase-files/CCITT_2.TIF","/home/richard/local/bench/ipres/systems-showcase-files/CCITT_2.TIF","CCITT_2.TIF","Signature","Done","11082","File","tif","2015-01-21T01:10:30","false",,"1","fmt/353","image/tiff","Tagged Image File Format",""
"126","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ps4PDF.PDF","/home/richard/local/bench/ipres/systems-showcase-files/ps4PDF.PDF","ps4PDF.PDF","Signature","Done","73685","File","pdf","2015-01-21T02:54:08","false",,"1","fmt/15","application/pdf","Acrobat PDF 1.1 - Portable Document Format","1.1"
"127","2","file:/home/richard/local/bench/ipres/systems-showcase-files/TextBoxes1.hwp","/home/richard/local/bench/ipres/systems-showcase-files/TextBoxes1.hwp","TextBoxes1.hwp","Signature","Done","16896","File","hwp","2015-01-21T02:33:40","false",,"1","fmt/111","","OLE2 Compound Document Format",""
"128","2","file:/home/richard/local/bench/ipres/systems-showcase-files/SPIKES.TGA","/home/richard/local/bench/ipres/systems-showcase-files/SPIKES.TGA","SPIKES.TGA","Signature","Done","806300","File","tga","2015-01-21T02:38:20","false",,"1","x-fmt/367","","Truevision TGA Bitmap","1.0"
"129","2","file:/home/richard/local/bench/ipres/systems-showcase-files/CCITT_6.TIF","/home/richard/local/bench/ipres/systems-showcase-files/CCITT_6.TIF","CCITT_6.TIF","Signature","Done","16930","File","tif","2015-01-21T01:10:22","false",,"1","fmt/353","image/tiff","Tagged Image File Format",""
"130","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_admin_0_boundary_lines_land.prj","/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_admin_0_boundary_lines_land.prj","ne_110m_admin_0_boundary_lines_land.prj","Signature","Done","147","File","prj","2015-01-21T03:04:38","false",,"1","fmt/320","","ESRI Shapefile Projection (Well-Known Text) Format",""
"131","2","file:/home/richard/local/bench/ipres/systems-showcase-files/Flash6%20-%20ILLCS4.swf","/home/richard/local/bench/ipres/systems-showcase-files/Flash6 - ILLCS4.swf","Flash6 - ILLCS4.swf","Signature","Done","1217384","File","swf","2015-01-21T00:56:24","false",,"1","fmt/109","application/x-shockwave-flash","Macromedia Flash","6"
"132","2","file:/home/richard/local/bench/ipres/systems-showcase-files/rgb16.png","/home/richard/local/bench/ipres/systems-showcase-files/rgb16.png","rgb16.png","Signature","Done","1177","File","png","2015-01-21T02:47:44","false",,"1","fmt/12","image/png","Portable Network Graphics","1.1"
"133","2","file:/home/richard/local/bench/ipres/systems-showcase-files/T04EQN.CHI","/home/richard/local/bench/ipres/systems-showcase-files/T04EQN.CHI","T04EQN.CHI","Signature","Done","3772","File","chi","2015-01-21T02:36:24","false",,"1","fmt/300","","ChiWriter Document","4"
"134","2","file:/home/richard/local/bench/ipres/systems-showcase-files/Illustrator%20EPS%20-%20ILLCS6.eps","/home/richard/local/bench/ipres/systems-showcase-files/Illustrator EPS - ILLCS6.eps","Illustrator EPS - ILLCS6.eps","Signature","Done","64109638","File","eps","2015-01-21T00:50:12","false",,"1","fmt/124","application/postscript","Encapsulated PostScript File Format","3"
"135","2","file:/home/richard/local/bench/ipres/systems-showcase-files/CM7N0G04.PNG","/home/richard/local/bench/ipres/systems-showcase-files/CM7N0G04.PNG","CM7N0G04.PNG","Signature","Done","311","File","png","2015-01-21T01:09:00","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"136","2","file:/home/richard/local/bench/ipres/systems-showcase-files/REFIMAGE.PCD","/home/richard/local/bench/ipres/systems-showcase-files/REFIMAGE.PCD","REFIMAGE.PCD","Signature","Done","786432","File","pcd","2015-01-21T02:48:06","false",,"1","fmt/211","","Kodak Photo CD Image",""
"137","2","file:/home/richard/local/bench/ipres/systems-showcase-files/TECHDRAW.CGM","/home/richard/local/bench/ipres/systems-showcase-files/TECHDRAW.CGM","TECHDRAW.CGM","Signature","Done","48706","File","cgm","2015-01-21T02:34:42","false",,"1","fmt/303","image/cgm; version=1","Computer Graphics Metafile (Binary)","1"
"138","2","file:/home/richard/local/bench/ipres/systems-showcase-files/28510-0002.avi","/home/richard/local/bench/ipres/systems-showcase-files/28510-0002.avi","28510-0002.avi","Signature","Done","45340114","File","avi","2015-01-21T02:14:54","false",,"1","fmt/5","video/x-msvideo","Audio/Video Interleaved Format",""
"139","2","file:/home/richard/local/bench/ipres/systems-showcase-files/XING.JPG","/home/richard/local/bench/ipres/systems-showcase-files/XING.JPG","XING.JPG","Signature","Done","45778","File","jpg","2015-01-21T02:24:02","false",,"1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"140","2","file:/home/richard/local/bench/ipres/systems-showcase-files/S08I3P02.PNG","/home/richard/local/bench/ipres/systems-showcase-files/S08I3P02.PNG","S08I3P02.PNG","Signature","Done","149","File","png","2015-01-21T02:46:14","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"141","2","file:/home/richard/local/bench/ipres/systems-showcase-files/1-0-0.jpg","/home/richard/local/bench/ipres/systems-showcase-files/1-0-0.jpg","1-0-0.jpg","Signature","Done","5849","File","jpg","2015-01-21T02:19:18","false",,"1","fmt/41","image/jpeg","Raw JPEG Stream",""
"142","2","file:/home/richard/local/bench/ipres/systems-showcase-files/EXOTIC.WK1","/home/richard/local/bench/ipres/systems-showcase-files/EXOTIC.WK1","EXOTIC.WK1","Signature","Done","3235","File","wk1","2015-01-21T00:59:00","false",,"1","x-fmt/114","application/vnd.lotus-1-2-3, application/x-123","Lotus 1-2-3 Worksheet","2.0"
"143","2","file:/home/richard/local/bench/ipres/systems-showcase-files/F00N0G08.PNG","/home/richard/local/bench/ipres/systems-showcase-files/F00N0G08.PNG","F00N0G08.PNG","Signature","Done","312","File","png","2015-01-21T00:58:26","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"144","2","file:/home/richard/local/bench/ipres/systems-showcase-files/pal2.png","/home/richard/local/bench/ipres/systems-showcase-files/pal2.png","pal2.png","Signature","Done","961","File","png","2015-01-21T03:01:50","false",,"1","fmt/12","image/png","Portable Network Graphics","1.1"
